Department,Millesime,Indicateur,Valeur
86,2012,Chomeurs1564,23435
86,2012,Deces,4260
86,2012,Logements,230585
86,2012,LogementsVacants,21665
86,2012,Naissances,4880
86,2012,Pop65Plus,82042
86,2012,PopUnAnPlus,424950
86,2012,Population,430018
86,2012,PopulationLegale,430018
86,2012,RPMaisons,145488
86,2012,RPProprietaires,120532
86,2012,ResidencesPrincipales,196305
86,2013,Deces,4155
86,2013,Naissances,4708
86,2014,Deces,3909
86,2014,Naissances,4686
86,2015,Deces,4185
86,2015,Naissances,4461
86,2016,Deces,4192
86,2016,Naissances,4281
86,2017,Actifs1564,195093
86,2017,ArriveesHorsDep,15755
86,2017,Chomeurs1564,24806
86,2017,Deces,4191
86,2017,Logements,240200
86,2017,LogementsVacants,23435
86,2017,Naissances,4175
86,2017,Pop65Plus,93233
86,2017,PopUnAnPlus,432445
86,2017,Population,436876
86,2017,PopulationLegale,436876
86,2017,RPMaisons,150795
86,2017,RPProprietaires,125073
86,2017,ResidencesPrincipales,202864
86,2018,Deces,4418
86,2018,Naissances,4044
86,2019,Deces,4481
86,2019,Naissances,4084
86,2020,Deces,4570
86,2020,Naissances,4039
86,2021,Deces,4675
86,2021,Naissances,4025
86,2022,Deces,4938
86,2022,Naissances,3999
86,2023,Actifs1564,196420
86,2023,ArriveesHorsDep,14653
86,2023,Chomeurs1564,20358
86,2023,Deces,4621
86,2023,Logements,248104
86,2023,LogementsVacants,23301
86,2023,Naissances,3608
86,2023,NiveauVieMedian,24940
86,2023,Pop65Plus,103121
86,2023,PopUnAnPlus,435028
86,2023,Population,438897
86,2023,PopulationLegale,438897
86,2023,RPMaisons,156606
86,2023,RPProprietaires,129954
86,2023,RPProprietaires65Plus,52284
86,2023,RPTotalAge,209899
86,2023,ResidencesPrincipales,209899
86,2023,TauxPauvrete,16
86,2024,Deces,4774
86,2024,Naissances,3631
86,2025,Deces,4738
86,2025,Naissances,3457
87,1968,PopulationLegale,341589
87,1975,PopulationLegale,352149
87,1982,PopulationLegale,355737
87,1990,PopulationLegale,353593
87,1999,PopulationLegale,353893
87,2007,PopulationLegale,371102
87,2008,Deces,4114
87,2008,Naissances,3891
87,2009,Deces,4030
87,2009,Naissances,3985
87,2010,Deces,3923
87,2010,Naissances,3848
87,2011,Deces,3937
87,2011,Naissances,3907
87,2012,Actifs1564,167108
87,2012,ArriveesHorsDep,12814
87,2012,Chomeurs1564,20207
87,2012,Deces,3992
87,2012,Logements,213992
87,2012,LogementsVacants,19804
87,2012,Naissances,3825
87,2012,Pop65Plus,80624
87,2012,PopUnAnPlus,371638
87,2012,Population,375869
87,2012,PopulationLegale,375869
87,2012,RPMaisons,114777
87,2012,RPProprietaires,109767
87,2012,ResidencesPrincipales,177892
87,2013,Deces,4038
87,2013,Naissances,3723
87,2014,Deces,3865
87,2014,Naissances,3724
87,2015,Deces,4352
87,2015,Naissances,3639
87,2016,Deces,4110
87,2016,Naissances,3420
87,2017,Actifs1564,162270
87,2017,ArriveesHorsDep,10785
87,2017,Chomeurs1564,20817
87,2017,Deces,4131
87,2017,Logements,219980
87,2017,LogementsVacants,21567
87,2017,Naissances,3368
87,2017,Pop65Plus,90216
87,2017,PopUnAnPlus,370867
87,2017,Population,374426
87,2017,PopulationLegale,374426
87,2017,RPMaisons,117918
87,2017,RPProprietaires,112416
87,2017,ResidencesPrincipales,181373
87,2018,Deces,4165
87,2018,Naissances,3318
87,2019,Deces,4254
87,2019,Naissances,3406
87,2020,Deces,4301
87,2020,Naissances,3288
87,2021,Deces,4283
87,2021,Naissances,3146
87,2022,Deces,4514
87,2022,Naissances,3316
87,2023,Actifs1564,163008
87,2023,ArriveesHorsDep,10769
87,2023,Chomeurs1564,17623
87,2023,Deces,4303
87,2023,Logements,225631
87,2023,LogementsVacants,21667
87,2023,Naissances,3115
87,2023,NiveauVieMedian,24740
87,2023,Pop65Plus,97469
87,2023,PopUnAnPlus,370077
87,2023,Population,373167
87,2023,PopulationLegale,373167
87,2023,RPMaisons,122176
87,2023,RPProprietaires,116726
87,2023,RPProprietaires65Plus,49711
87,2023,RPTotalAge,186725
87,2023,ResidencesPrincipales,186725
87,2023,TauxPauvrete,17
87,2024,Deces,4429
87,2024,Naissances,2919
87,2025,Deces,4573
87,2025,Naissances,2854
88,1968,PopulationLegale,388201
88,1975,PopulationLegale,397957
88,1982,PopulationLegale,395769
88,1990,PopulationLegale,386258
88,1999,PopulationLegale,380952
88,2007,PopulationLegale,380304
88,2008,Deces,3889
88,2008,Naissances,4215
88,2009,Deces,3793
88,2009,Naissances,4252
88,2010,Deces,3946
88,2010,Naissances,4057
88,2011,Deces,3941
88,2011,Naissances,3883
88,2012,Actifs1564,170684
88,2012,ArriveesHorsDep,8405
88,2012,Chomeurs1564,25422
88,2012,Deces,4095
88,2012,Logements,207617
88,2012,LogementsVacants,21061
88,2012,Naissances,3715
88,2012,Pop65Plus,74435
88,2012,PopUnAnPlus,373137
88,2012,Population,377282
88,2012,PopulationLegale,377282
88,2012,RPMaisons,110679
88,2012,RPProprietaires,106366
88,2012,ResidencesPrincipales,167392
88,2013,Deces,4061
88,2013,Naissances,3796
88,2014,Deces,4068
88,2014,Naissances,3679
88,2015,Deces,4267
88,2015,Naissances,3491
88,2016,Deces,4328
88,2016,Naissances,3314
88,2017,Actifs1564,163663
88,2017,ArriveesHorsDep,7965
88,2017,Chomeurs1564,25150
88,2017,Deces,4295
88,2017,Logements,213629
88,2017,LogementsVacants,24231
88,2017,Naissances,3234
88,2017,Pop65Plus,85439
88,2017,PopUnAnPlus,364276
88,2017,Population,367673
88,2017,PopulationLegale,367673
88,2017,RPMaisons,113144
88,2017,RPProprietaires,108312
88,2017,ResidencesPrincipales,168767
88,2018,Deces,4355
88,2018,Naissances,3202
88,2019,Deces,4307
88,2019,Naissances,3123
88,2020,Deces,5013
88,2020,Naissances,2998
88,2021,Deces,4660
88,2021,Naissances,3076
88,2022,Deces,4666
88,2022,Naissances,2907
88,2023,Actifs1564,158832
88,2023,ArriveesHorsDep,7896
88,2023,Chomeurs1564,19076
88,2023,Deces,4293
88,2023,Logements,216751
88,2023,LogementsVacants,22303
88,2023,Naissances,2656
88,2023,NiveauVieMedian,24320
88,2023,Pop65Plus,93430
88,2023,PopUnAnPlus,354444
88,2023,Population,357248
88,2023,PopulationLegale,357248
88,2023,RPMaisons,115107
88,2023,RPProprietaires,110307
88,2023,RPProprietaires65Plus,45402
88,2023,RPTotalAge,171490
88,2023,ResidencesPrincipales,171490
88,2023,TauxPauvrete,16
88,2024,Deces,4509
88,2024,Naissances,2655
88,2025,Deces,4307
88,2025,Naissances,2443
89,1968,PopulationLegale,283376
89,1975,PopulationLegale,299851
89,1982,PopulationLegale,311019
89,1990,PopulationLegale,323096
89,1999,PopulationLegale,333221
89,2007,PopulationLegale,341418
89,2008,Deces,4038
89,2008,Naissances,4045
89,2009,Deces,4013
89,2009,Naissances,3991
89,2010,Deces,3925
89,2010,Naissances,3842
89,2011,Deces,3900
89,2011,Naissances,3699
89,2012,Actifs1564,151562
89,2012,ArriveesHorsDep,10338
89,2012,Chomeurs1564,19754
89,2012,Deces,4075
89,2012,Logements,191288
89,2012,LogementsVacants,19090
89,2012,Naissances,3729
89,2012,Pop65Plus,70944
89,2012,PopUnAnPlus,337870
89,2012,Population,341902
89,2012,PopulationLegale,341902
89,2012,RPMaisons,114880
89,2012,RPProprietaires,101184
89,2012,ResidencesPrincipales,149739
89,2013,Deces,3850
89,2013,Naissances,3780
89,2014,Deces,3892
89,2014,Naissances,3621
89,2015,Deces,4188
89,2015,Naissances,3672
89,2016,Deces,4169
89,2016,Naissances,3403
89,2017,Actifs1564,148073
89,2017,ArriveesHorsDep,9143
89,2017,Chomeurs1564,20805
89,2017,Deces,4183
89,2017,Logements,196697
89,2017,LogementsVacants,22692
89,2017,Naissances,3162
89,2017,Pop65Plus,79590
89,2017,PopUnAnPlus,334743
89,2017,Population,338291
89,2017,PopulationLegale,338291
89,2017,RPMaisons,117606
89,2017,RPProprietaires,103069
89,2017,ResidencesPrincipales,152596
89,2018,Deces,4209
89,2018,Naissances,3216
89,2019,Deces,4285
89,2019,Naissances,3172
89,2020,Deces,4452
89,2020,Naissances,3104
89,2021,Deces,4394
89,2021,Naissances,2979
89,2022,Deces,4715
89,2022,Naissances,2990
89,2023,Actifs1564,145051
89,2023,ArriveesHorsDep,9571
89,2023,Chomeurs1564,16715
89,2023,Deces,4294
89,2023,Logements,200574
89,2023,LogementsVacants,23190
89,2023,Naissances,2761
89,2023,NiveauVieMedian,24590
89,2023,Pop65Plus,86415
89,2023,PopUnAnPlus,329295
89,2023,Population,332267
89,2023,PopulationLegale,332267
89,2023,RPMaisons,119846
89,2023,RPProprietaires,105229
89,2023,RPProprietaires65Plus,43677
89,2023,RPTotalAge,156368
89,2023,ResidencesPrincipales,156368
89,2023,TauxPauvrete,16
89,2024,Deces,4180
89,2024,Naissances,2687
89,2025,Deces,4250
89,2025,Naissances,2555
90,1968,PopulationLegale,118450
90,1975,PopulationLegale,128125
90,1982,PopulationLegale,131999
90,1990,PopulationLegale,134097
90,1999,PopulationLegale,137408
90,2007,PopulationLegale,142444
90,2008,Deces,1195
90,2008,Naissances,1818
90,2009,Deces,1206
90,2009,Naissances,1822
90,2010,Deces,1159
90,2010,Naissances,1802
90,2011,Deces,1224
90,2011,Naissances,1794
90,2012,Actifs1564,67223
90,2012,ArriveesHorsDep,6545
90,2012,Chomeurs1564,10019
90,2012,Deces,1330
90,2012,Logements,69745
90,2012,LogementsVacants,5004
90,2012,Naissances,1763
90,2012,Pop65Plus,23914
90,2012,PopUnAnPlus,142121
90,2012,Population,143940
90,2012,PopulationLegale,143940
90,2012,RPMaisons,30566
90,2012,RPProprietaires,34265
90,2012,ResidencesPrincipales,63894
90,2013,Deces,1214
90,2013,Naissances,1675
90,2014,Deces,1252
90,2014,Naissances,1707
90,2015,Deces,1378
90,2015,Naissances,1598
90,2016,Deces,1262
90,2016,Naissances,1593
90,2017,Actifs1564,65616
90,2017,ArriveesHorsDep,6142
90,2017,Chomeurs1564,10161
90,2017,Deces,1259
90,2017,Logements,72211
90,2017,LogementsVacants,6696
90,2017,Naissances,1550
90,2017,Pop65Plus,27352
90,2017,PopUnAnPlus,140960
90,2017,Population,142622
90,2017,PopulationLegale,142622
90,2017,RPMaisons,31684
90,2017,RPProprietaires,35848
90,2017,ResidencesPrincipales,64473
90,2018,Deces,1303
90,2018,Naissances,1524
90,2019,Deces,1365
90,2019,Naissances,1451
90,2020,Deces,1587
90,2020,Naissances,1385
90,2021,Deces,1438
90,2021,Naissances,1320
90,2022,Deces,1482
90,2022,Naissances,1349
90,2023,Actifs1564,64562
90,2023,ArriveesHorsDep,5461
90,2023,Chomeurs1564,8460
90,2023,Deces,1393
90,2023,Logements,74317
90,2023,LogementsVacants,7365
90,2023,Naissances,1222
90,2023,NiveauVieMedian,25910
90,2023,Pop65Plus,29565
90,2023,PopUnAnPlus,138960
90,2023,Population,140255
90,2023,PopulationLegale,140255
90,2023,RPMaisons,32535
90,2023,RPProprietaires,36566
90,2023,RPProprietaires65Plus,13276
90,2023,RPTotalAge,65411
90,2023,ResidencesPrincipales,65411
90,2023,TauxPauvrete,17
90,2024,Deces,1369
90,2024,Naissances,1214
90,2025,Deces,1440
90,2025,Naissances,1165
91,1968,PopulationLegale,673325
91,1975,PopulationLegale,923063
91,1982,PopulationLegale,988000
91,1990,PopulationLegale,1084824
91,1999,PopulationLegale,1134238
91,2007,PopulationLegale,1201994
91,2008,Deces,6937
91,2008,Naissances,18134
91,2009,Deces,7288
91,2009,Naissances,18040
91,2010,Deces,7269
91,2010,Naissances,18509
91,2011,Deces,7292
91,2011,Naissances,18493
91,2012,Actifs1564,613923
91,2012,ArriveesHorsDep,46240
91,2012,Chomeurs1564,63815
91,2012,Deces,7438
91,2012,Logements,517656
91,2012,LogementsVacants,29006
91,2012,Naissances,18506
91,2012,Pop65Plus,164975
91,2012,PopUnAnPlus,1219181
91,2012,Population,1237507
91,2012,PopulationLegale,1237507
91,2012,RPMaisons,237610
91,2012,RPProprietaires,291112
91,2012,ResidencesPrincipales,481745
91,2013,Deces,7486
91,2013,Naissances,18510
91,2014,Deces,7384
91,2014,Naissances,18903
91,2015,Deces,7843
91,2015,Naissances,19104
91,2016,Deces,7962
91,2016,Naissances,18603
91,2017,Actifs1564,632621
91,2017,ArriveesHorsDep,44975
91,2017,Chomeurs1564,70939
91,2017,Deces,8060
91,2017,Logements,558684
91,2017,LogementsVacants,35354
91,2017,Naissances,18693
91,2017,Pop65Plus,191001
91,2017,PopUnAnPlus,1277914
91,2017,Population,1296130
91,2017,PopulationLegale,1296130
91,2017,RPMaisons,244051
91,2017,RPProprietaires,303429
91,2017,ResidencesPrincipales,514470
91,2018,Deces,7991
91,2018,Naissances,18618
91,2019,Deces,8078
91,2019,Naissances,18520
91,2020,Deces,9731
91,2020,Naissances,18370
91,2021,Deces,9042
91,2021,Naissances,18430
91,2022,Deces,9176
91,2022,Naissances,18309
91,2023,Actifs1564,657417
91,2023,ArriveesHorsDep,43802
91,2023,Chomeurs1564,66288
91,2023,Deces,8649
91,2023,Logements,600822
91,2023,LogementsVacants,39490
91,2023,Naissances,17227
91,2023,NiveauVieMedian,27940
91,2023,Pop65Plus,208553
91,2023,PopUnAnPlus,1321253
91,2023,Population,1338485
91,2023,PopulationLegale,1338485
91,2023,RPMaisons,250145
91,2023,RPProprietaires,315092
91,2023,RPProprietaires65Plus,98170
91,2023,RPTotalAge,549736
91,2023,ResidencesPrincipales,549736
91,2023,TauxPauvrete,15
91,2024,Deces,8880
91,2024,Naissances,17071
91,2025,Deces,8776
91,2025,Naissances,16265
92,1968,PopulationLegale,1461619
92,1975,PopulationLegale,1438930
92,1982,PopulationLegale,1387039
92,1990,PopulationLegale,1391658
92,1999,PopulationLegale,1428881
92,2007,PopulationLegale,1544411
92,2008,Deces,9669
92,2008,Naissances,25217
92,2009,Deces,9529
92,2009,Naissances,25192
92,2010,Deces,9634
92,2010,Naissances,25194
92,2011,Deces,9769
92,2011,Naissances,25083
92,2012,Actifs1564,826144
92,2012,ArriveesHorsDep,85315
92,2012,Chomeurs1564,87273
92,2012,Deces,9855
92,2012,Logements,766245
92,2012,LogementsVacants,47817
92,2012,Naissances,24790
92,2012,Pop65Plus,218758
92,2012,PopUnAnPlus,1561886
92,2012,Population,1586434
92,2012,PopulationLegale,1586434
92,2012,RPMaisons,87212
92,2012,RPProprietaires,295893
92,2012,ResidencesPrincipales,697317
92,2013,Deces,9842
92,2013,Naissances,24614
92,2014,Deces,9547
92,2014,Naissances,24675
92,2015,Deces,10008
92,2015,Naissances,23966
92,2016,Deces,9982
92,2016,Naissances,23830
92,2017,Actifs1564,832097
92,2017,ArriveesHorsDep,82740
92,2017,Chomeurs1564,91068
92,2017,Deces,10172
92,2017,Logements,796181
92,2017,LogementsVacants,53022
92,2017,Naissances,23122
92,2017,Pop65Plus,242649
92,2017,PopUnAnPlus,1586681
92,2017,Population,1609306
92,2017,PopulationLegale,1609306
92,2017,RPMaisons,84836
92,2017,RPProprietaires,304884
92,2017,ResidencesPrincipales,715018
92,2018,Deces,9908
92,2018,Naissances,22878
92,2019,Deces,10022
92,2019,Naissances,22251
92,2020,Deces,11820
92,2020,Naissances,21439
92,2021,Deces,10712
92,2021,Naissances,21290
92,2022,Deces,10747
92,2022,Naissances,20475
92,2023,Actifs1564,875956
92,2023,ArriveesHorsDep,81751
92,2023,Chomeurs1564,87323
92,2023,Deces,10260
92,2023,Logements,846710
92,2023,LogementsVacants,57829
92,2023,Naissances,19609
92,2023,NiveauVieMedian,33790
92,2023,Pop65Plus,257310
92,2023,PopUnAnPlus,1633839
92,2023,Population,1654712
92,2023,PopulationLegale,1654712
92,2023,RPMaisons,84403
92,2023,RPProprietaires,324591
92,2023,RPProprietaires65Plus,100816
92,2023,RPTotalAge,754911
92,2023,ResidencesPrincipales,754911
92,2023,TauxPauvrete,14
92,2024,Deces,10424
92,2024,Naissances,19804
92,2025,Deces,10195
92,2025,Naissances,19455
93,1968,PopulationLegale,1249606
93,1975,PopulationLegale,1322127
93,1982,PopulationLegale,1324301
93,1990,PopulationLegale,1381197
93,1999,PopulationLegale,1382861
93,2007,PopulationLegale,1502340
93,2008,Deces,8327
93,2008,Naissances,28062
93,2009,Deces,8306
93,2009,Naissances,28313
93,2010,Deces,8428
93,2010,Naissances,28513
93,2011,Deces,8334
93,2011,Naissances,28362
93,2012,Actifs1564,748598
93,2012,ArriveesHorsDep,56907
93,2012,Chomeurs1564,136342
93,2012,Deces,8474
93,2012,Logements,627186
93,2012,LogementsVacants,34098
93,2012,Naissances,28675
93,2012,Pop65Plus,169574
93,2012,PopUnAnPlus,1511418
93,2012,Population,1538726
93,2012,PopulationLegale,1538726
93,2012,RPMaisons,151832
93,2012,RPProprietaires,238523
93,2012,ResidencesPrincipales,588188
93,2013,Deces,8535
93,2013,Naissances,28687
93,2014,Deces,8272
93,2014,Naissances,29471
93,2015,Deces,8911
93,2015,Naissances,29325
93,2016,Deces,8656
93,2016,Naissances,29065
93,2017,Actifs1564,779308
93,2017,ArriveesHorsDep,57795
93,2017,Chomeurs1564,143588
93,2017,Deces,8839
93,2017,Logements,671680
93,2017,LogementsVacants,39138
93,2017,Naissances,28951
93,2017,Pop65Plus,189360
93,2017,PopUnAnPlus,1595797
93,2017,Population,1623111
93,2017,PopulationLegale,1623111
93,2017,RPMaisons,152337
93,2017,RPProprietaires,243905
93,2017,ResidencesPrincipales,625820
93,2018,Deces,8959
93,2018,Naissances,28735
93,2019,Deces,8946
93,2019,Naissances,28456
93,2020,Deces,11104
93,2020,Naissances,27583
93,2021,Deces,10324
93,2021,Naissances,26152
93,2022,Deces,9845
93,2022,Naissances,26247
93,2023,Actifs1564,818910
93,2023,ArriveesHorsDep,53002
93,2023,Chomeurs1564,126535
93,2023,Deces,9179
93,2023,Logements,728182
93,2023,LogementsVacants,43944
93,2023,Naissances,25215
93,2023,NiveauVieMedian,21250
93,2023,Pop65Plus,212455
93,2023,PopUnAnPlus,1680060
93,2023,Population,1704316
93,2023,PopulationLegale,1704316
93,2023,RPMaisons,151805
93,2023,RPProprietaires,253015
93,2023,RPProprietaires65Plus,69075
93,2023,RPTotalAge,673946
93,2023,ResidencesPrincipales,673946
93,2023,TauxPauvrete,30
93,2024,Deces,9362
93,2024,Naissances,24946
93,2025,Deces,9255
93,2025,Naissances,24206
94,1968,PopulationLegale,1121319
94,1975,PopulationLegale,1215713
94,1982,PopulationLegale,1193655
94,1990,PopulationLegale,1215538
94,1999,PopulationLegale,1227250
94,2007,PopulationLegale,1302889
94,2008,Deces,8095
94,2008,Naissances,20736
94,2009,Deces,8063
94,2009,Naissances,21022
94,2010,Deces,8061
94,2010,Naissances,21391
94,2011,Deces,8311
94,2011,Naissances,20991
94,2012,Actifs1564,679101
94,2012,ArriveesHorsDep,60170
94,2012,Chomeurs1564,83440
94,2012,Deces,8327
94,2012,Logements,600315
94,2012,LogementsVacants,31091
94,2012,Naissances,20967
94,2012,Pop65Plus,181984
94,2012,PopUnAnPlus,1321446
94,2012,Population,1341831
94,2012,PopulationLegale,1341831
94,2012,RPMaisons,130647
94,2012,RPProprietaires,257616
94,2012,ResidencesPrincipales,561539
94,2013,Deces,8100
94,2013,Naissances,20748
94,2014,Deces,7953
94,2014,Naissances,21566
94,2015,Deces,8565
94,2015,Naissances,21055
94,2016,Deces,8398
94,2016,Naissances,20639
94,2017,Actifs1564,692668
94,2017,ArriveesHorsDep,58202
94,2017,Chomeurs1564,88458
94,2017,Deces,8487
94,2017,Logements,633207
94,2017,LogementsVacants,35685
94,2017,Naissances,20704
94,2017,Pop65Plus,204025
94,2017,PopUnAnPlus,1367984
94,2017,Population,1387926
94,2017,PopulationLegale,1387926
94,2017,RPMaisons,130557
94,2017,RPProprietaires,263982
94,2017,ResidencesPrincipales,586755
94,2018,Deces,8846
94,2018,Naissances,20368
94,2019,Deces,8726
94,2019,Naissances,20399
94,2020,Deces,10396
94,2020,Naissances,19553
94,2021,Deces,9311
94,2021,Naissances,19280
94,2022,Deces,9086
94,2022,Naissances,18696
94,2023,Actifs1564,717451
94,2023,ArriveesHorsDep,56040
94,2023,Chomeurs1564,82697
94,2023,Deces,8566
94,2023,Logements,676858
94,2023,LogementsVacants,39944
94,2023,Naissances,17682
94,2023,NiveauVieMedian,27250
94,2023,Pop65Plus,220233
94,2023,PopUnAnPlus,1408436
94,2023,Population,1426929
94,2023,PopulationLegale,1426929
94,2023,RPMaisons,130487
94,2023,RPProprietaires,272028
94,2023,RPProprietaires65Plus,87197
94,2023,RPTotalAge,622567
94,2023,ResidencesPrincipales,622567
94,2023,TauxPauvrete,18
94,2024,Deces,8720
94,2024,Naissances,17687
94,2025,Deces,8764
94,2025,Naissances,17072
95,1968,PopulationLegale,693269
95,1975,PopulationLegale,840885
95,1982,PopulationLegale,920598
95,1990,PopulationLegale,1049598
95,1999,PopulationLegale,1105464
95,2007,PopulationLegale,1160721
95,2008,Deces,6659
95,2008,Naissances,18761
95,2009,Deces,6742
95,2009,Naissances,18728
95,2010,Deces,6880
95,2010,Naissances,19506
95,2011,Deces,6709
95,2011,Naissances,19551
95,2012,Actifs1564,588884
95,2012,ArriveesHorsDep,40820
95,2012,Chomeurs1564,75766
95,2012,Deces,6998
95,2012,Logements,475298
95,2012,LogementsVacants,24903
95,2012,Naissances,19495
95,2012,Pop65Plus,140023
95,2012,PopUnAnPlus,1168365
95,2012,Population,1187081
95,2012,PopulationLegale,1187081
95,2012,RPMaisons,208552
95,2012,RPProprietaires,256262
95,2012,ResidencesPrincipales,445487
95,2013,Deces,7085
95,2013,Naissances,19550
95,2014,Deces,6940
95,2014,Naissances,19737
95,2015,Deces,7192
95,2015,Naissances,19640
95,2016,Deces,7371
95,2016,Naissances,19676
95,2017,Actifs1564,596649
95,2017,ArriveesHorsDep,40245
95,2017,Chomeurs1564,79237
95,2017,Deces,7502
95,2017,Logements,504100
95,2017,LogementsVacants,29434
95,2017,Naissances,19644
95,2017,Pop65Plus,162955
95,2017,PopUnAnPlus,1210177
95,2017,Population,1228618
95,2017,PopulationLegale,1228618
95,2017,RPMaisons,211516
95,2017,RPProprietaires,262958
95,2017,ResidencesPrincipales,468351
95,2018,Deces,7463
95,2018,Naissances,19507
95,2019,Deces,7593
95,2019,Naissances,19758
95,2020,Deces,9229
