"ANNEE";"MOIS";"TYPE_LGT";"NAT_SERIES";"LOG_AUT";"LOG_COM";"SDP_AUT";"SDP_COM"
"2016";"11";"Individuel pur";"CVS-CJO";11851;10203;1394507;1206080
"2016";"11";"Residence";"Brute";2907;3917;147600;181500
"2016";"11";"Residence";"CVS-CJO";2698;2769;136988;128306
"2016";"11";"Tous Logements";"Brute";37903;37524;3054609;2917964
"2016";"11";"Tous Logements";"CVS-CJO";42331;31776;3411462;2470984
"2016";"10";"Collectif";"Brute";23204;17297;1441893;1115680
"2016";"10";"Collectif";"CVS-CJO";20454;16438;1271008;1060273
"2016";"10";"Individuel groupe";"Brute";4708;3542;410763;305517
"2016";"10";"Individuel groupe";"CVS-CJO";4333;3177;378045;274034
"2016";"10";"Individuel pur";"Brute";10130;11179;1204257;1330689
"2016";"10";"Individuel pur";"CVS-CJO";11518;9805;1369263;1167135
"2016";"10";"Residence";"Brute";3101;3252;129900;149500
"2016";"10";"Residence";"CVS-CJO";2414;3109;101122;142926
"2016";"10";"Tous Logements";"Brute";41143;35270;3186813;2901386
"2016";"10";"Tous Logements";"CVS-CJO";38719;32529;2999057;2675905
"2016";"09";"Collectif";"Brute";26158;16771;1654763;1061455
"2016";"09";"Collectif";"CVS-CJO";22986;16480;1454101;1043037
"2016";"09";"Individuel groupe";"Brute";5073;3530;451519;311897
"2016";"09";"Individuel groupe";"CVS-CJO";4347;3020;386902;266835
"2016";"09";"Individuel pur";"Brute";13142;12143;1560271;1458330
"2016";"09";"Individuel pur";"CVS-CJO";11513;9962;1366870;1196400
"2016";"09";"Residence";"Brute";3506;1886;168500;87900
"2016";"09";"Residence";"CVS-CJO";2785;2477;133848;115444
"2016";"09";"Tous Logements";"Brute";47879;34330;3835053;2919582
"2016";"09";"Tous Logements";"CVS-CJO";41631;31939;3334595;2716240
"2016";"08";"Collectif";"Brute";17355;7042;1089508;435177
"2016";"08";"Collectif";"CVS-CJO";20262;15501;1272003;957921
"2016";"08";"Individuel groupe";"Brute";3548;1663;305173;137680
"2016";"08";"Individuel groupe";"CVS-CJO";4191;3283;360479;271800
"2016";"08";"Individuel pur";"Brute";11037;4897;1304283;589296
"2016";"08";"Individuel pur";"CVS-CJO";11585;10285;1369042;1237678
"2016";"08";"Residence";"Brute";1887;1046;98800;42800
"2016";"08";"Residence";"CVS-CJO";2663;2475;139430;101272
"2016";"08";"Tous Logements";"Brute";33827;14648;2797764;1204953
"2016";"08";"Tous Logements";"CVS-CJO";38701;31544;3200883;2594828
"2016";"07";"Collectif";"Brute";23845;14778;1469720;897891
"2016";"07";"Collectif";"CVS-CJO";20044;14541;1235440;883491
"2016";"07";"Individuel groupe";"Brute";3800;3226;336638;278861
"2016";"07";"Individuel groupe";"CVS-CJO";3513;3330;311213;287851
"2016";"07";"Individuel pur";"Brute";11657;9381;1387522;1123139
"2016";"07";"Individuel pur";"CVS-CJO";11311;9353;1346338;1119787
"2016";"07";"Residence";"Brute";3730;2432;180200;103700
"2016";"07";"Residence";"CVS-CJO";3058;2212;147735;94319
"2016";"07";"Tous Logements";"Brute";43032;29817;3374080;2403591
"2016";"07";"Tous Logements";"CVS-CJO";37926;29436;2973726;2372878
"2016";"06";"Collectif";"Brute";20438;17387;1297716;1114682
"2016";"06";"Collectif";"CVS-CJO";18683;15863;1186282;1016978
"2016";"06";"Individuel groupe";"Brute";5184;3389;436585;296150
"2016";"06";"Individuel groupe";"CVS-CJO";4624;2980;389423;260409
"2016";"06";"Individuel pur";"Brute";12277;10307;1472529;1238582
"2016";"06";"Individuel pur";"CVS-CJO";11166;9432;1339273;1133434
"2016";"06";"Residence";"Brute";3007;1752;363700;76200
"2016";"06";"Residence";"CVS-CJO";2659;1915;321609;83289
"2016";"06";"Tous Logements";"Brute";40906;32835;3570530;2725614
"2016";"06";"Tous Logements";"CVS-CJO";37132;30190;3241112;2506054
"2016";"05";"Collectif";"Brute";17586;15907;1111656;1018387
"2016";"05";"Collectif";"CVS-CJO";19258;18421;1217347;1179337
"2016";"05";"Individuel groupe";"Brute";4219;3607;376360;305583
"2016";"05";"Individuel groupe";"CVS-CJO";4279;3809;381712;322696
"2016";"05";"Individuel pur";"Brute";10910;9367;1304650;1140165
"2016";"05";"Individuel pur";"CVS-CJO";11088;8942;1325936;1088433
"2016";"05";"Residence";"Brute";2792;2842;133300;119100
"2016";"05";"Residence";"CVS-CJO";3092;2858;147623;119770
"2016";"05";"Tous Logements";"Brute";35507;31723;2925966;2583235
"2016";"05";"Tous Logements";"CVS-CJO";37717;34030;3108082;2771096
"2016";"04";"Collectif";"Brute";17548;14372;1065414;898804
"2016";"04";"Collectif";"CVS-CJO";19673;15335;1194432;959029
"2016";"04";"Individuel groupe";"Brute";3706;3127;314316;269010
"2016";"04";"Individuel groupe";"CVS-CJO";4239;3149;359521;270903
"2016";"04";"Individuel pur";"Brute";10409;9542;1246151;1143845
"2016";"04";"Individuel pur";"CVS-CJO";11090;8908;1327679;1067844
"2016";"04";"Residence";"Brute";3088;2174;165000;89500
"2016";"04";"Residence";"CVS-CJO";3782;2448;202082;100780
"2016";"04";"Tous Logements";"Brute";34751;29215;2790881;2401159
"2016";"04";"Tous Logements";"CVS-CJO";38784;29840;3114774;2452527
"2016";"03";"Collectif";"Brute";18229;11752;1139571;745173
"2016";"03";"Collectif";"CVS-CJO";16799;12609;1050176;799514
"2016";"03";"Individuel groupe";"Brute";4408;3033;373315;264731
"2016";"03";"Individuel groupe";"CVS-CJO";3859;2875;326820;250940
"2016";"03";"Individuel pur";"Brute";11010;9851;1321450;1177645
"2016";"03";"Individuel pur";"CVS-CJO";10431;8712;1251957;1041482
"2016";"03";"Residence";"Brute";2509;1222;111600;55100
"2016";"03";"Residence";"CVS-CJO";2571;1634;114358;73677
"2016";"03";"Tous Logements";"Brute";36156;25858;2945936;2242649
"2016";"03";"Tous Logements";"CVS-CJO";33660;25830;2742566;2240221
"2016";"02";"Collectif";"Brute";17197;13159;1088108;824933
"2016";"02";"Collectif";"CVS-CJO";20651;16935;1306653;1061649
"2016";"02";"Individuel groupe";"Brute";3473;3071;297785;274078
"2016";"02";"Individuel groupe";"CVS-CJO";3572;3393;306274;302816
"2016";"02";"Individuel pur";"Brute";9851;8962;1187385;1069411
"2016";"02";"Individuel pur";"CVS-CJO";10007;8948;1206188;1067740
"2016";"02";"Residence";"Brute";2763;2771;112900;107700
"2016";"02";"Residence";"CVS-CJO";3588;2825;146611;109799
"2016";"02";"Tous Logements";"Brute";33284;27963;2686178;2276122
"2016";"02";"Tous Logements";"CVS-CJO";37818;32101;3052094;2612945
"2016";"01";"Collectif";"Brute";14734;11269;953944;729722
"2016";"01";"Collectif";"CVS-CJO";17979;12750;1164040;825624
"2016";"01";"Individuel groupe";"Brute";3127;3388;274315;284316
"2016";"01";"Individuel groupe";"CVS-CJO";3743;3677;328353;308568
"2016";"01";"Individuel pur";"Brute";9956;8754;1186329;1038238
"2016";"01";"Individuel pur";"CVS-CJO";9974;9034;1188474;1071446
"2016";"01";"Residence";"Brute";1947;2106;83200;107700
"2016";"01";"Residence";"CVS-CJO";2640;2307;112814;117979
"2016";"01";"Tous Logements";"Brute";29764;25517;2497788;2159976
"2016";"01";"Tous Logements";"CVS-CJO";34336;27768;2881469;2350520
"2015";"12";"Collectif";"Brute";21786;24839;1370070;1576707
"2015";"12";"Collectif";"CVS-CJO";18882;14848;1187444;942508
"2015";"12";"Individuel groupe";"Brute";3949;4148;342612;350767
"2015";"12";"Individuel groupe";"CVS-CJO";3762;3400;326388;287514
"2015";"12";"Individuel pur";"Brute";10271;7901;1225912;930643
"2015";"12";"Individuel pur";"CVS-CJO";10026;9218;1196670;1085770
"2015";"12";"Residence";"Brute";3557;4439;170000;161300
"2015";"12";"Residence";"CVS-CJO";3125;3000;149353;109011
"2015";"12";"Tous Logements";"Brute";39563;41327;3108594;3019417
"2015";"12";"Tous Logements";"CVS-CJO";35795;30466;2812530;2225895
"2015";"11";"Collectif";"Brute";17755;19307;1128686;1214554
"2015";"11";"Collectif";"CVS-CJO";19710;15383;1252965;967705
"2015";"11";"Individuel groupe";"Brute";3225;3683;280375;305940
"2015";"11";"Individuel groupe";"CVS-CJO";3842;3371;334016;280023
"2015";"11";"Individuel pur";"Brute";9158;9017;1083447;1072791
"2015";"11";"Individuel pur";"CVS-CJO";10298;9087;1218316;1081119
"2015";"11";"Residence";"Brute";3354;2884;154200;129000
"2015";"11";"Residence";"CVS-CJO";3073;1852;141281;82839
"2015";"11";"Tous Logements";"Brute";33492;34891;2646708;2722285
"2015";"11";"Tous Logements";"CVS-CJO";36923;29693;2917843;2316724
"2015";"10";"Collectif";"Brute";21476;15381;1340280;988124
"2015";"10";"Collectif";"CVS-CJO";18626;14741;1162416;947008
"2015";"10";"Individuel groupe";"Brute";4579;2919;390535;252175
"2015";"10";"Individuel groupe";"CVS-CJO";4062;2603;346441;224876
"2015";"10";"Individuel pur";"Brute";9241;10495;1100196;1255348
"2015";"10";"Individuel pur";"CVS-CJO";10204;9157;1214847;1095305
"2015";"10";"Residence";"Brute";1956;2283;77900;95900
"2015";"10";"Residence";"CVS-CJO";1416;2121;56394;89095
"2015";"10";"Tous Logements";"Brute";37252;31078;2908911;2591547
"2015";"10";"Tous Logements";"CVS-CJO";34308;28622;2679022;2386745
"2015";"09";"Collectif";"Brute";18236;16063;1140603;1044528
"2015";"09";"Collectif";"CVS-CJO";15755;15865;985424;1031653
"2015";"09";"Individuel groupe";"Brute";4808;3854;414083;335491
"2015";"09";"Individuel groupe";"CVS-CJO";4018;3308;346045;287962
"2015";"09";"Individuel pur";"Brute";11233;11137;1362599;1359120
"2015";"09";"Individuel pur";"CVS-CJO";9830;9035;1192411;1102599
"2015";"09";"Residence";"Brute";3025;1882;123800;92900
"2015";"09";"Residence";"CVS-CJO";2442;2434;99940;120148
"2015";"09";"Tous Logements";"Brute";37302;32936;3041085;2832039
"2015";"09";"Tous Logements";"CVS-CJO";32045;30642;2612502;2634787
"2015";"08";"Collectif";"Brute";13957;7639;883754;483310
"2015";"08";"Collectif";"CVS-CJO";17142;16260;1085428;1028750
"2015";"08";"Individuel groupe";"Brute";3077;1931;272346;171599
"2015";"08";"Individuel groupe";"CVS-CJO";3856;3841;341296;341332
"2015";"08";"Individuel pur";"Brute";9705;4131;1157358;502953
"2015";"08";"Individuel pur";"CVS-CJO";10444;8744;1245486;1064590
"2015";"08";"Residence";"Brute";1633;535;63500;24900
"2015";"08";"Residence";"CVS-CJO";2329;1789;90564;83264
"2015";"08";"Tous Logements";"Brute";28372;14236;2376958;1182762
"2015";"08";"Tous Logements";"CVS-CJO";33771;30634;2829277;2545148
"2015";"07";"Collectif";"Brute";18692;14792;1180634;922066
"2015";"07";"Collectif";"CVS-CJO";16103;14458;1017106;901246
"2015";"07";"Individuel groupe";"Brute";4685;2419;400499;218860
"2015";"07";"Individuel groupe";"CVS-CJO";4081;2504;348866;226550
"2015";"07";"Individuel pur";"Brute";11212;9219;1358664;1104123
"2015";"07";"Individuel pur";"CVS-CJO";10271;8908;1244634;1066876
"2015";"07";"Residence";"Brute";2947;2644;136700;111700
"2015";"07";"Residence";"CVS-CJO";2301;2388;106734;100885
"2015";"07";"Tous Logements";"Brute";37536;29074;3076497;2356749
"2015";"07";"Tous Logements";"CVS-CJO";32756;28258;2684722;2290604
"2015";"06";"Collectif";"Brute";18663;17027;1175931;1094974
"2015";"06";"Collectif";"CVS-CJO";16483;15528;1038572;998576
"2015";"06";"Individuel groupe";"Brute";4664;3681;393777;325160
"2015";"06";"Individuel groupe";"CVS-CJO";4207;3137;355193;277106
"2015";"06";"Individuel pur";"Brute";11344;9612;1364220;1176531
"2015";"06";"Individuel pur";"CVS-CJO";10216;8680;1228568;1062452
"2015";"06";"Residence";"Brute";4340;1446;182300;58700
"2015";"06";"Residence";"CVS-CJO";3940;1573;165498;63856
"2015";"06";"Tous Logements";"Brute";39011;31766;3116228;2655365
"2015";"06";"Tous Logements";"CVS-CJO";34846;28918;2783525;2417297
"2015";"05";"Collectif";"Brute";12966;10388;824044;681571
"2015";"05";"Collectif";"CVS-CJO";15188;11956;965262;784450
"2015";"05";"Individuel groupe";"Brute";3211;2725;274456;229566
"2015";"05";"Individuel groupe";"CVS-CJO";3488;3067;298132;258378
"2015";"05";"Individuel pur";"Brute";8877;8030;1067768;978044
"2015";"05";"Individuel pur";"CVS-CJO";10024;8262;1205735;1006301
"2015";"05";"Residence";"Brute";1265;1574;60500;61600
"2015";"05";"Residence";"CVS-CJO";1636;1630;78244;63792
"2015";"05";"Tous Logements";"Brute";26319;22717;2226768;1950781
"2015";"05";"Tous Logements";"CVS-CJO";30336;24915;2566634;2139530
"2015";"04";"Collectif";"Brute";15646;13046;1004162;860729
"2015";"04";"Collectif";"CVS-CJO";17429;13416;1118595;885140
"2015";"04";"Individuel groupe";"Brute";3185;3061;281307;274812
"2015";"04";"Individuel groupe";"CVS-CJO";3502;3093;309305;277685
"2015";"04";"Individuel pur";"Brute";9376;8930;1127714;1079953
"2015";"04";"Individuel pur";"CVS-CJO";9853;8335;1185086;1007996
"2015";"04";"Residence";"Brute";1417;936;60700;39200
"2015";"04";"Residence";"CVS-CJO";1993;1109;85374;46445
"2015";"04";"Tous Logements";"Brute";29624;25973;2473883;2254694
"2015";"04";"Tous Logements";"CVS-CJO";32777;25953;2737188;2252958
"2015";"03";"Collectif";"Brute";18260;14052;1158753;927888
"2015";"03";"Collectif";"CVS-CJO";16311;14809;1035072;977875
"2015";"03";"Individuel groupe";"Brute";3727;3459;322084;298060
"2015";"03";"Individuel groupe";"CVS-CJO";3372;3153;291405;271692
"2015";"03";"Individuel pur";"Brute";9908;9502;1194594;1145114
"2015";"03";"Individuel pur";"CVS-CJO";9353;8193;1127678;987363
"2015";"03";"Residence";"Brute";2666;2012;110900;131700
"2015";"03";"Residence";"CVS-CJO";2538;2218;105576;145184
"2015";"03";"Tous Logements";"Brute";34561;29025;2786331;2502762
"2015";"03";"Tous Logements";"CVS-CJO";31574;28373;2545517;2446542
"2015";"02";"Collectif";"Brute";11869;10728;764466;667602
"2015";"02";"Collectif";"CVS-CJO";14412;13266;928257;825541
"2015";"02";"Individuel groupe";"Brute";3922;2594;350495;235488
"2015";"02";"Individuel groupe";"CVS-CJO";3941;2907;352193;263903
"2015";"02";"Individuel pur";"Brute";8990;7993;1086946;956385
"2015";"02";"Individuel pur";"CVS-CJO";9222;8253;1114996;987495
"2015";"02";"Residence";"Brute";1476;2088;61600;76900
"2015";"02";"Residence";"CVS-CJO";2061;2150;86015;79183
"2015";"02";"Tous Logements";"Brute";26257;23403;2263507;1936375
"2015";"02";"Tous Logements";"CVS-CJO";29636;26576;2554797;2198910
"2015";"01";"Collectif";"Brute";13342;11906;858271;759014
"2015";"01";"Collectif";"CVS-CJO";15792;13671;1015876;871534
"2015";"01";"Individuel groupe";"Brute";3540;2797;316796;249615
"2015";"01";"Individuel groupe";"CVS-CJO";4157;3060;372012;273086
"2015";"01";"Individuel pur";"Brute";9564;8346;1145198;1000175
"2015";"01";"Individuel pur";"CVS-CJO";9316;8548;1115502;1024382
"2015";"01";"Residence";"Brute";1793;1452;74500;68200
"2015";"01";"Residence";"CVS-CJO";2416;1804;100386;84733
"2015";"01";"Tous Logements";"Brute";28239;24501;2394765;2077004
"2015";"01";"Tous Logements";"CVS-CJO";31681;27083;2686658;2295886
"2014";"12";"Collectif";"Brute";18108;23305;1135778;1467382
"2014";"12";"Collectif";"CVS-CJO";15473;14558;970504;916634
"2014";"12";"Individuel groupe";"Brute";3517;3652;313378;322479
"2014";"12";"Individuel groupe";"CVS-CJO";3568;3029;317922;267467
"2014";"12";"Individuel pur";"Brute";9391;6933;1122263;827474
"2014";"12";"Individuel pur";"CVS-CJO";9161;8064;1094777;962462
"2014";"12";"Residence";"Brute";2943;3327;131500;146600
"2014";"12";"Residence";"CVS-CJO";2281;2101;101920;92578
"2014";"12";"Tous Logements";"Brute";33959;37217;2702919;2763935
"2014";"12";"Tous Logements";"CVS-CJO";30483;27752;2426252;2061013
"2014";"11";"Collectif";"Brute";12462;16345;816970;1085583
"2014";"11";"Collectif";"CVS-CJO";14412;13161;944806;874112
"2014";"11";"Individuel groupe";"Brute";2944;3222;259006;287738
"2014";"11";"Individuel groupe";"CVS-CJO";3620;3138;318479;280236
"2014";"11";"Individuel pur";"Brute";7623;7690;906221;922478
"2014";"11";"Individuel pur";"CVS-CJO";8888;8107;1056604;972500
"2014";"11";"Residence";"Brute";1632;3419;73800;158000
"2014";"11";"Residence";"CVS-CJO";1212;2495;54807;115300
"2014";"11";"Tous Logements";"Brute";24661;30676;2055997;2453799
"2014";"11";"Tous Logements";"CVS-CJO";28132;26901;2345376;2151834
"2014";"10";"Collectif";"Brute";18380;14003;1135587;910181
"2014";"10";"Collectif";"CVS-CJO";14939;13379;922989;869622
"2014";"10";"Individuel groupe";"Brute";4003;4011;353371;363981
"2014";"10";"Individuel groupe";"CVS-CJO";3434;3588;303142;325596
"2014";"10";"Individuel pur";"Brute";8734;10101;1062562;1209184
"2014";"10";"Individuel pur";"CVS-CJO";9231;8642;1123026;1034528
"2014";"10";"Residence";"Brute";3311;2241;152600;97100
"2014";"10";"Residence";"CVS-CJO";2743;2068;126422;89604
"2014";"10";"Tous Logements";"Brute";34428;30356;2704120;2580446
"2014";"10";"Tous Logements";"CVS-CJO";30347;27677;2383581;2352715
"2014";"09";"Collectif";"Brute";16530;15931;1061229;1051813
"2014";"09";"Collectif";"CVS-CJO";14598;15375;937194;1015104
"2014";"09";"Individuel groupe";"Brute";4286;3537;379461;310359
"2014";"09";"Individuel groupe";"CVS-CJO";3598;2964;318549;260080
"2014";"09";"Individuel pur";"Brute";10756;11189;1301541;1358634
"2014";"09";"Individuel pur";"CVS-CJO";9445;8889;1142902;1079354
"2014";"09";"Residence";"Brute";2326;1134;101000;56600
"2014";"09";"Residence";"CVS-CJO";1992;1581;86497;78911
"2014";"09";"Tous Logements";"Brute";33898;31791;2843231;2777406
"2014";"09";"Tous Logements";"CVS-CJO";29633;28809;2485500;2516885
"2014";"08";"Collectif";"Brute";10315;5346;662274;357693
"2014";"08";"Collectif";"CVS-CJO";13411;11731;861052;784904
"2014";"08";"Individuel groupe";"Brute";2951;1518;254442;135729
"2014";"08";"Individuel groupe";"CVS-CJO";3774;3047;325403;272442
"2014";"08";"Individuel pur";"Brute";8477;4132;1014306;502254
"2014";"08";"Individuel pur";"CVS-CJO";9349;8863;1118644;1077318
"2014";"08";"Residence";"Brute";2489;1388;128500;69500
"2014";"08";"Residence";"CVS-CJO";3268;2665;168718;133442
"2014";"08";"Tous Logements";"Brute";24232;12384;2059522;1065176
"2014";"08";"Tous Logements";"CVS-CJO";29802;26306;2532926;2262639
"2014";"07";"Collectif";"Brute";20218;16035;1296127;1046990
"2014";"07";"Collectif";"CVS-CJO";16361;15505;1048864;1012384
"2014";"07";"Individuel groupe";"Brute";4384;3200;395171;285236
"2014";"07";"Individuel groupe";"CVS-CJO";3699;3186;333426;283988
"2014";"07";"Individuel pur";"Brute";10597;9456;1283666;1149301
"2014";"07";"Individuel pur";"CVS-CJO";9573;9010;1159624;1095093
"2014";"07";"Residence";"Brute";3758;2442;142600;109800
"2014";"07";"Residence";"CVS-CJO";3189;2099;121009;94378
"2014";"07";"Tous Logements";"Brute";38957;31133;3117564;2591327
"2014";"07";"Tous Logements";"CVS-CJO";32822;29800;2626606;2480376
"2014";"06";"Collectif";"Brute";17409;13036;1136826;832088
"2014";"06";"Collectif";"CVS-CJO";15890;11964;1037634;763662
"2014";"06";"Individuel groupe";"Brute";3175;3855;289367;336793
"2014";"06";"Individuel groupe";"CVS-CJO";3062;3501;279068;305866
"2014";"06";"Individuel pur";"Brute";10090;9477;1215361;1151371
"2014";"06";"Individuel pur";"CVS-CJO";9627;9079;1159592;1103018
"2014";"06";"Residence";"Brute";3198;2917;136900;145500
"2014";"06";"Residence";"CVS-CJO";2573;3007;110145;149989
"2014";"06";"Tous Logements";"Brute";33872;29285;2778454;2465752
"2014";"06";"Tous Logements";"CVS-CJO";31152;27551;2555338;2319752
"2014";"05";"Collectif";"Brute";13680;12277;837944;805927
"2014";"05";"Collectif";"CVS-CJO";15950;14150;976989;928881
"2014";"05";"Individuel groupe";"Brute";3775;2841;334068;260567
"2014";"05";"Individuel groupe";"CVS-CJO";4030;3202;356634;293677
"2014";"05";"Individuel pur";"Brute";8739;8490;1051165;1037416
"2014";"05";"Individuel pur";"CVS-CJO";9363;8477;1126222;1035828
"2014";"05";"Residence";"Brute";2051;1677;91100;67900
"2014";"05";"Residence";"CVS-CJO";2459;1814;109222;73447
"2014";"05";"Tous Logements";"Brute";28245;25285;2314277;2171810
"2014";"05";"Tous Logements";"CVS-CJO";31802;27643;2605723;2374346
"2014";"04";"Collectif";"Brute";11668;14089;753031;916952
"2014";"04";"Collectif";"CVS-CJO";12811;14699;826798;956652
"2014";"04";"Individuel groupe";"Brute";3676;3253;320319;292637
"2014";"04";"Individuel groupe";"CVS-CJO";4015;3260;349859;293267
"2014";"04";"Individuel pur";"Brute";9373;9720;1132800;1178639
"2014";"04";"Individuel pur";"CVS-CJO";9760;8970;1179572;1087695
"2014";"04";"Residence";"Brute";1192;2227;56700;93500
"2014";"04";"Residence";"CVS-CJO";1740;2351;82767;98706
"2014";"04";"Tous Logements";"Brute";25909;29289;2262850;2481728
"2014";"04";"Tous Logements";"CVS-CJO";28326;29280;2473947;2480965
